0.248638 0.0113066 -0.0232962 0.00800882 0.0110326 0.00980053  
0.247458 0.0211707 -0.0369206 0.0072815 0.0194964 0.00159885  
0.260356 -0.0291078 0.00671443 0.0087336 0.0107768 0.00823077  
0.281741 -0.0731191 0.0214818 0.00866692 0.0181805 0.000978152 
0.241026 0.0134233 -0.0196222 -6.23494e-05 0.0387321 -0.0120748  
0.261061 -0.0249345 -3.28366e-05 0.0137814 2.21188e-05 0.0148932
