-20.9323 0.677433
16.7564 -0.642489
-19.7656 0.671173
17.113 -0.641632
-17.3419 0.647692
18.7168 -0.654232
-19.2871 0.656707
24.2655 -0.701931
-17.7008 0.647635
18.9648 -0.659035
-24.4818 0.711602
16.7949 -0.640131
