-31.9837 0.704301
28.903955 -0.688334
-32.023462 0.709708
28.958558 -0.688818
-31.394865 0.697367
30.442418 -0.693722
-30.444988 0.692861
32.787493 -0.709515
-31.653955 0.701118
32.031115 -0.706025
-34.170029 0.717672
29.452442 -0.690206
