0.227991 -0.00867253 -0.00616737 0.00501497 0.0253481 -0.00100737
0.214607 0.0305775 -0.0334374 0.0116075 0.0204088 -0.00111676
0.226611 0.00746493 -0.0147816 0.00644577 0.0216043 -0.0015928
0.277675 -0.109664 0.0565336 0.000226377 0.0376195 -0.00993983
0.228211 -0.00441631 -0.00911835 0.00586518 0.0218481 -0.00103232
0.242479 -0.0399609 0.0110271 0.00307755 0.0252163 -0.00108926
